[popgym_gru_MultiarmedBanditEasy_s0] MultiarmedBanditEasy memory=gru params=0.15M B=64 L=128 device=cpu
ep    1 steps   0.01M  mean_ep     nan  MMER -1000000000.000  eps    0     4959 steps/s
ep  195 steps   1.60M  mean_ep     nan  MMER   0.069  eps    0     4788 steps/s
ep  196 steps   1.61M  mean_ep  -0.014  MMER   0.069  eps   64     4789 steps/s
ep  197 steps   1.61M  mean_ep   0.011  MMER   0.069  eps   64     4789 steps/s
ep  198 steps   1.62M  mean_ep     nan  MMER   0.069  eps    0     4789 steps/s
ep  199 steps   1.63M  mean_ep  -0.023  MMER   0.069  eps   64     4789 steps/s
ep  200 steps   1.64M  mean_ep  -0.007  MMER   0.069  eps   64     4790 steps/s
ep  201 steps   1.65M  mean_ep     nan  MMER   0.069  eps    0     4790 steps/s
ep  202 steps   1.65M  mean_ep   0.013  MMER   0.069  eps   64     4791 steps/s
ep  203 steps   1.66M  mean_ep     nan  MMER   0.069  eps    0     4789 steps/s
ep  204 steps   1.67M  mean_ep   0.038  MMER   0.069  eps   64     4790 steps/s
ep  205 steps   1.68M  mean_ep   0.010  MMER   0.069  eps   64     4790 steps/s
ep  206 steps   1.69M  mean_ep     nan  MMER   0.069  eps    0     4791 steps/s
ep  207 steps   1.70M  mean_ep   0.025  MMER   0.069  eps   64     4791 steps/s
ep  208 steps   1.70M  mean_ep   0.012  MMER   0.069  eps   64     4791 steps/s
ep  209 steps   1.71M  mean_ep     nan  MMER   0.069  eps    0     4791 steps/s
ep  210 steps   1.72M  mean_ep   0.017  MMER   0.069  eps   64     4791 steps/s
ep  211 steps   1.73M  mean_ep   0.015  MMER   0.069  eps   64     4791 steps/s
ep  212 steps   1.74M  mean_ep     nan  MMER   0.069  eps    0     4792 steps/s
ep  213 steps   1.74M  mean_ep   0.057  MMER   0.069  eps   64     4792 steps/s
ep  214 steps   1.75M  mean_ep     nan  MMER   0.069  eps    0     4792 steps/s
ep  215 steps   1.76M  mean_ep   0.009  MMER   0.069  eps   64     4792 steps/s
ep  216 steps   1.77M  mean_ep  -0.010  MMER   0.069  eps   64     4793 steps/s
ep  217 steps   1.78M  mean_ep     nan  MMER   0.069  eps    0     4793 steps/s
ep  218 steps   1.79M  mean_ep   0.022  MMER   0.069  eps   64     4793 steps/s
ep  219 steps   1.79M  mean_ep  -0.037  MMER   0.069  eps   64     4794 steps/s
ep  220 steps   1.80M  mean_ep     nan  MMER   0.069  eps    0     4794 steps/s
ep  221 steps   1.81M  mean_ep   0.013  MMER   0.069  eps   64     4793 steps/s
ep  222 steps   1.82M  mean_ep  -0.033  MMER   0.069  eps   64     4793 steps/s
ep  223 steps   1.83M  mean_ep     nan  MMER   0.069  eps    0     4793 steps/s
ep  224 steps   1.84M  mean_ep  -0.006  MMER   0.069  eps   64     4793 steps/s
ep  225 steps   1.84M  mean_ep   0.012  MMER   0.069  eps   64     4794 steps/s
ep  226 steps   1.85M  mean_ep     nan  MMER   0.069  eps    0     4794 steps/s
ep  227 steps   1.86M  mean_ep  -0.040  MMER   0.069  eps   64     4794 steps/s
ep  228 steps   1.87M  mean_ep     nan  MMER   0.069  eps    0     4794 steps/s
ep  229 steps   1.88M  mean_ep   0.042  MMER   0.069  eps   64     4794 steps/s
ep  230 steps   1.88M  mean_ep  -0.018  MMER   0.069  eps   64     4795 steps/s
ep  231 steps   1.89M  mean_ep     nan  MMER   0.069  eps    0     4795 steps/s
ep  232 steps   1.90M  mean_ep   0.018  MMER   0.069  eps   64     4795 steps/s
ep  233 steps   1.91M  mean_ep   0.067  MMER   0.069  eps   64     4795 steps/s
ep  234 steps   1.92M  mean_ep     nan  MMER   0.069  eps    0     4795 steps/s
ep  235 steps   1.93M  mean_ep   0.003  MMER   0.069  eps   64     4795 steps/s
ep  236 steps   1.93M  mean_ep  -0.007  MMER   0.069  eps   64     4795 steps/s
ep  237 steps   1.94M  mean_ep     nan  MMER   0.069  eps    0     4795 steps/s
ep  238 steps   1.95M  mean_ep  -0.012  MMER   0.069  eps   64     4794 steps/s
ep  239 steps   1.96M  mean_ep     nan  MMER   0.069  eps    0     4794 steps/s
ep  240 steps   1.97M  mean_ep  -0.037  MMER   0.069  eps   64     4794 steps/s
ep  241 steps   1.97M  mean_ep  -0.006  MMER   0.069  eps   64     4795 steps/s
ep  242 steps   1.98M  mean_ep     nan  MMER   0.069  eps    0     4795 steps/s
ep  243 steps   1.99M  mean_ep   0.011  MMER   0.069  eps   64     4795 steps/s
ep  244 steps   2.00M  mean_ep  -0.014  MMER   0.069  eps   64     4795 steps/s
ep  245 steps   2.01M  mean_ep     nan  MMER   0.069  eps    0     4795 steps/s
ep  246 steps   2.02M  mean_ep  -0.023  MMER   0.069  eps   64     4795 steps/s
ep  247 steps   2.02M  mean_ep  -0.044  MMER   0.069  eps   64     4795 steps/s
ep  248 steps   2.03M  mean_ep     nan  MMER   0.069  eps    0     4796 steps/s
ep  249 steps   2.04M  mean_ep   0.032  MMER   0.069  eps   64     4796 steps/s
ep  250 steps   2.05M  mean_ep   0.016  MMER   0.069  eps   64     4796 steps/s
ep  251 steps   2.06M  mean_ep     nan  MMER   0.069  eps    0     4796 steps/s
ep  252 steps   2.06M  mean_ep   0.022  MMER   0.069  eps   64     4796 steps/s
ep  253 steps   2.07M  mean_ep     nan  MMER   0.069  eps    0     4797 steps/s
ep  254 steps   2.08M  mean_ep   0.015  MMER   0.069  eps   64     4796 steps/s
